"seq_number","Site","Bio_repB","Bio_repC","Bio_repA","Bio_repD","ndetections","max_Occupancy_prob","sum.taxonomy"
"merged_CO1_100","PANTAI_PARIGI",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_100","SECRET_LAGOON",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_100","SNAPPER_POINT",1,1,1,1,4,0.996402214706404,""
"merged_CO1_100","SARDINE_REEF",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_100","TANJUNG_KUSU_KUSU",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_100","WEST_MANSUAR",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1000","SNAPPER_POINT",1,1,NA,1,3,0.973043624708815,""
"merged_CO1_1001","AER_PERANG",NA,1,1,NA,2,0.943574924158672,"Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. HIMB1321"
"merged_CO1_1001","KAMPUNG_PAUDEAN",1,1,1,NA,3,0.991394331373236,"Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. HIMB1321"
"merged_CO1_1003","TANJUNG_KUSU_KUSU",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1003","WAKATOBI_2",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1004","SNAPPER_POINT",1,1,1,1,4,0.996402214706404,""
"merged_CO1_1005","CAPE_KRI",1,1,1,NA,3,0.991394331373236,"Eukaryota;;;;;;"
"merged_CO1_1005","SARDINE_REEF",NA,1,1,NA,2,0.943574924158672,"Eukaryota;;;;;;"
"merged_CO1_1005","SHIP_WRECK",1,1,1,NA,3,0.991394331373236,"Eukaryota;;;;;;"
"merged_CO1_1005","WAKATOBI_3",NA,1,1,NA,2,0.943574924158672,"Eukaryota;;;;;;"
"merged_CO1_10067","PANTAI_LABUHAN",NA,NA,1,NA,1,0.908532999283564,"Eukaryota;NA;Oomycetes;Pythiales;Pythiaceae;Globisporangium;Globisporangium spinosum"
"merged_CO1_10068","PANTAI_LABUHAN",NA,NA,1,NA,1,0.908532999283564,""
"merged_CO1_1008","PULAU_ABANG_BESAR",1,NA,1,1,3,0.963474943921885,"Eukaryota;;Oomycetes;;;;"
"merged_CO1_1008","PULAU_PETONG",1,1,1,NA,3,0.991394331373236,"Eukaryota;;Oomycetes;;;;"
"merged_CO1_1009","AER_PERANG",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1009","KAMPUNG_PAUDEAN",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_1009","PANTAI_LABUHAN",NA,NA,1,NA,1,0.908532999283564,""
"merged_CO1_1009","TANJUNG_KUSU_KUSU",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1009","WAKATOBI_2",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_101","Anitas_Garden",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_101","AER_PERANG",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_101","CAPE_KRI",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_101","KAMPUNG_PAUDEAN",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_101","KABUI_STRAIT_I",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_101","KABUI_STRAIT_III",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_101","MELISSAS_GARDEN",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_101","PANTAI_LABUHAN",NA,NA,1,NA,1,0.908532999283564,""
"merged_CO1_101","PANTAI_PARIGI",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_101","SECRET_LAGOON",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_101","TANJUNG_KUSU_KUSU",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_101","TANJUNG_LAMPU",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1011","AER_PERANG",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1014","MELISSAS_GARDEN",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1016","PULAU_ABANG_KECIL",NA,1,1,NA,2,0.943574924158672,"Eukaryota;Chordata;Actinopteri;Pempheriformes;Pempheridae;Pempheris;Pempheris sp. 2 BCV-2014"
"merged_CO1_1016","PULAU_PETONG",1,1,1,NA,3,0.991394331373236,"Eukaryota;Chordata;Actinopteri;Pempheriformes;Pempheridae;Pempheris;Pempheris sp. 2 BCV-2014"
"merged_CO1_1017","PULAU_ABANG_BESAR",1,NA,1,1,3,0.963474943921885,"Eukaryota;Chordata;Actinopteri;;Siganidae;Siganus;"
"merged_CO1_1017","PULAU_ABANG_KECIL",1,1,1,NA,3,0.991394331373236,"Eukaryota;Chordata;Actinopteri;;Siganidae;Siganus;"
"merged_CO1_1018","WAKATOBI_2",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_102","Anitas_Garden",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","CAPE_KRI",NA,1,1,NA,2,0.943574924158672,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","KRI_LAGOON",1,1,NA,NA,2,0.942647661269126,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","PELATAK",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","BENTENG",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","JABOI",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","SUMUR_TIGA",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","RUBIAH_SEA_GARDEN",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","PULAU_SEULAKO",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","SNAPPER_POINT",1,1,1,1,4,0.996402214706404,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","SHIP_WRECK",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","TANJUNG_LAMPU",1,1,NA,NA,2,0.942647661269126,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","TERNATE_1",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","WAKATOBI_1",1,NA,1,NA,2,0.97478349293904,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","WAKATOBI_2",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_102","WAKATOBI_3",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Haptophyceae;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi"
"merged_CO1_1025","CALIFORDIA_DREAMING",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1025","KAMPUNG_PAUDEAN",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1025","PULAU_PUTUS",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_10254","PANTAI_LABUHAN",NA,NA,1,NA,1,0.908532999283564,""
"merged_CO1_1027","PULAU_ABANG_BESAR",1,NA,1,1,3,0.963474943921885,"Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca closterium"
"merged_CO1_1027","PULAU_ABANG_KECIL",1,1,1,NA,3,0.991394331373236,"Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca closterium"
"merged_CO1_1027","PULAU_PETONG",1,1,1,NA,3,0.991394331373236,"Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca closterium"
"merged_CO1_1029","WAKATOBI_2",NA,1,1,NA,2,0.943574924158672,"Eukaryota;NA;Phaeophyceae;Ectocarpales;Chordariaceae;Stictyosiphon;Stictyosiphon soriferus"
"merged_CO1_103","Anitas_Garden",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_103","AER_PERANG",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_103","CAPE_KRI",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_103","KRI_LAGOON",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_103","KAMPUNG_PAUDEAN",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_103","MELISSAS_GARDEN",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_103","SECRET_LAGOON",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_103","SARDINE_REEF",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_103","TANJUNG_KUSU_KUSU",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_103","TANJUNG_LAMPU",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_103","WEST_MANSUAR",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_1031","Anitas_Garden",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1031","CAPE_KRI",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_1031","KRI_LAGOON",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_1031","SECRET_LAGOON",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1031","SARDINE_REEF",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_1031","WEST_MANSUAR",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1033","AER_PERANG",NA,1,1,NA,2,0.943574924158672,"Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. HIMB1321"
"merged_CO1_1034","Anitas_Garden",1,1,NA,NA,2,0.942647661269126,"Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia frustulum"
"merged_CO1_1034","CAPE_KRI",1,1,1,NA,3,0.991394331373236,"Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia frustulum"
"merged_CO1_1034","KRI_LAGOON",1,1,NA,NA,2,0.942647661269126,"Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia frustulum"
"merged_CO1_1034","MELISSAS_GARDEN",1,1,NA,NA,2,0.942647661269126,"Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia frustulum"
"merged_CO1_1034","SARDINE_REEF",1,1,1,NA,3,0.991394331373236,"Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia frustulum"
"merged_CO1_1035","KRI_LAGOON",1,1,1,NA,3,0.991394331373236,"Eukaryota;Porifera;Demospongiae;Haplosclerida;Callyspongiidae;Callyspongia;Callyspongia plicifera"
"merged_CO1_1035","KAMPUNG_PAUDEAN",1,1,1,NA,3,0.991394331373236,"Eukaryota;Porifera;Demospongiae;Haplosclerida;Callyspongiidae;Callyspongia;Callyspongia plicifera"
"merged_CO1_1035","PELATAK",NA,1,1,NA,2,0.943574924158672,"Eukaryota;Porifera;Demospongiae;Haplosclerida;Callyspongiidae;Callyspongia;Callyspongia plicifera"
"merged_CO1_1037","AER_PERANG",1,1,1,NA,3,0.991394331373236,"Eukaryota;Porifera;Demospongiae;Tethyida;Hemiasterellidae;;"
"merged_CO1_1037","PELATAK",1,1,1,NA,3,0.991394331373236,"Eukaryota;Porifera;Demospongiae;Tethyida;Hemiasterellidae;;"
"merged_CO1_1037","SNAPPER_POINT",1,1,NA,1,3,0.973043624708815,"Eukaryota;Porifera;Demospongiae;Tethyida;Hemiasterellidae;;"
"merged_CO1_1038","PULAU_PETONG",1,1,1,NA,3,0.991394331373236,"Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus cf. jamsranii"
"merged_CO1_1038","PELATAK",1,1,1,NA,3,0.991394331373236,"Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus cf. jamsranii"
"merged_CO1_1038","SNAPPER_POINT",1,NA,1,1,3,0.963474943921885,"Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Stephanodiscus;Stephanodiscus cf. jamsranii"
"merged_CO1_104","AER_PERANG",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_104","KAMPUNG_PAUDEAN",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_104","KABUI_STRAIT_II",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_104","KABUI_STRAIT_III",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_104","PELATAK",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_104","BENTENG",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_104","RUBIAH_SEA_GARDEN",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_104","SHIP_WRECK",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_104","WAKATOBI_2",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1041","TELUK_KEMBAHU",1,NA,1,NA,2,0.97478349293904,""
"merged_CO1_1043","PULAU_PETONG",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1043","JABOI",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1043","SUMUR_TIGA",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_1043","RUBIAH_SEA_GARDEN",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1044","SHIP_WRECK",NA,1,1,NA,2,0.943574924158672,"Eukaryota;NA;Oomycetes;Peronosporales;Peronosporaceae;Phytophthora;Phytophthora castaneae"
"merged_CO1_1044","WAKATOBI_2",NA,1,1,NA,2,0.943574924158672,"Eukaryota;NA;Oomycetes;Peronosporales;Peronosporaceae;Phytophthora;Phytophthora castaneae"
"merged_CO1_1045","Anitas_Garden",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1045","AER_PERANG",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1046","KABUI_STRAIT_III",1,1,1,NA,3,0.991394331373236,"Eukaryota;NA;Dinophyceae;Suessiales;Suessiaceae;Protodinium;Protodinium simplex"
"merged_CO1_105","AER_PERANG",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_105","PULAU_PETONG",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_105","KAMPUNG_PAUDEAN",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_105","PANTAI_LABUHAN",NA,NA,1,NA,1,0.908532999283564,""
"merged_CO1_105","PANTAI_PARIGI",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_105","TANJUNG_KUSU_KUSU",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_105","TANJUNG_LAMPU",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_1050","Anitas_Garden",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1050","MELISSAS_GARDEN",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1051","WAKATOBI_3",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1053","PULAU_PETONG",1,1,1,NA,3,0.991394331373236,"Eukaryota;;Phaeophyceae;;;;"
"merged_CO1_1053","SARDINE_REEF",NA,1,1,NA,2,0.943574924158672,"Eukaryota;;Phaeophyceae;;;;"
"merged_CO1_1053","SHIP_WRECK",1,1,NA,NA,2,0.942647661269126,"Eukaryota;;Phaeophyceae;;;;"
"merged_CO1_1054","PULAU_PETONG",1,1,1,NA,3,0.991394331373236,"Eukaryota;;Phaeophyceae;Ectocarpales;;;"
"merged_CO1_1054","KAMPUNG_PAUDEAN",1,1,NA,NA,2,0.942647661269126,"Eukaryota;;Phaeophyceae;Ectocarpales;;;"
"merged_CO1_1054","TANJUNG_LAMPU",1,1,1,NA,3,0.991394331373236,"Eukaryota;;Phaeophyceae;Ectocarpales;;;"
"merged_CO1_1056","AER_PERANG",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1057","Anitas_Garden",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_1057","MELISSAS_GARDEN",NA,1,1,NA,2,0.943574924158672,""
"merged_CO1_1059","PULAU_PETONG",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1059","SHIP_WRECK",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_106","AER_PERANG",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_106","BATU_ANGUS",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_106","PULAU_PETONG",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_106","KAMPUNG_PAUDEAN",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_106","PANTAI_PARIGI",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_106","BENTENG",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_106","JABOI",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_106","SUMUR_TIGA",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_106","RUBIAH_SEA_GARDEN",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_106","TANJUNG_KUSU_KUSU",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_106","TANJUNG_LAMPU",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_106","WAKATOBI_3",1,1,NA,NA,2,0.942647661269126,""
"merged_CO1_1061","Anitas_Garden",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_1062","CALIFORDIA_DREAMING",1,1,1,NA,3,0.991394331373236,""
"merged_CO1_1062","KAMPUNG_PAUDEAN",1,1,1,NA,3,0.991394331373236,""
