sum.taxonomy	fishcard_12S_all_Blank.090617.S67.L001	fishcard_12S_all_Blank.niskin.S68.L001	fishcard_12S_all_GC.tissue.S69.L001	fishcard_12S_all_Grass.Pos.ctrl.S70.L001	fishcard_12S_all_GrassPCR.Neg.ctrl.S71.L001	fishcard_12S_all_LSC.A.1.S19.L001	fishcard_12S_all_LSC.A.2.S20.L001	fishcard_12S_all_LSC.A.3.S21.L001	fishcard_12S_all_LSC.B.1.S22.L001	fishcard_12S_all_LSC.B.2.S23.L001	fishcard_12S_all_LSC.B.3.S24.L001	fishcard_12S_all_LSC.C.1.S25.L001	fishcard_12S_all_LSC.C.2.S26.L001	fishcard_12S_all_LSC.C.3.S27.L001	fishcard_12S_all_MPA.Blank.T.26.S28.L001	fishcard_12S_all_MPA.PCR.Neg.ctrl.S30.L001	fishcard_12S_all_MPA.Pos.ctrl.S29.L001	fishcard_12S_all_PP.A.1.S1.L001	fishcard_12S_all_PP.A.2.S2.L001	fishcard_12S_all_PP.A.3.S3.L001	fishcard_12S_all_PP.B.1.S4.L001	fishcard_12S_all_PP.B.2.S5.L001	fishcard_12S_all_PP.B.3.S6.L001	fishcard_12S_all_PP.C.1.S7.L001	fishcard_12S_all_PP.C.2.S8.L001	fishcard_12S_all_PP.C.3.S9.L001	fishcard_12S_all_PedRF.A.1.S10.L001	fishcard_12S_all_PedRF.A.2.S11.L001	fishcard_12S_all_PedRF.A.3.S12.L001	fishcard_12S_all_PedRF.B.1.S13.L001	fishcard_12S_all_PedRF.B.2.S14.L001	fishcard_12S_all_PedRF.B.3.S15.L001	fishcard_12S_all_PedRF.C.1.S16.L001	fishcard_12S_all_PedRF.C.2.S17.L001	fishcard_12S_all_PedRF.C.3.S18.L001	fishcard_12S_all_T0.A.S31.L001	fishcard_12S_all_T0.B.S32.L001	fishcard_12S_all_T0.C.S33.L001	fishcard_12S_all_T1.A.S34.L001	fishcard_12S_all_T1.B.S35.L001	fishcard_12S_all_T1.C.S36.L001	fishcard_12S_all_T10.A.S61.L001	fishcard_12S_all_T10.B.S62.L001	fishcard_12S_all_T10.C.S63.L001	fishcard_12S_all_T11.A.S64.L001	fishcard_12S_all_T11.B.S65.L001	fishcard_12S_all_T11.C.S66.L001	fishcard_12S_all_T2.A.S37.L001	fishcard_12S_all_T2.B.S38.L001	fishcard_12S_all_T2.C.S39.L001	fishcard_12S_all_T3.A.S40.L001	fishcard_12S_all_T3.B.S41.L001	fishcard_12S_all_T3.C.S42.L001	fishcard_12S_all_T4.A.S43.L001	fishcard_12S_all_T4.B.S44.L001	fishcard_12S_all_T4.C.S45.L001	fishcard_12S_all_T5.A.S46.L001	fishcard_12S_all_T5.B.S47.L001	fishcard_12S_all_T5.C.S48.L001	fishcard_12S_all_T6.A.S49.L001	fishcard_12S_all_T6.B.S50.L001	fishcard_12S_all_T6.C.S51.L001	fishcard_12S_all_T7.A.S52.L001	fishcard_12S_all_T7.B.S53.L001	fishcard_12S_all_T7.C.S54.L001	fishcard_12S_all_T8.A.S55.L001	fishcard_12S_all_T8.B.S56.L001	fishcard_12S_all_T8.C.S57.L001	fishcard_12S_all_T9.A.S58.L001	fishcard_12S_all_T9.B.S59.L001	fishcard_12S_all_T9.C.S60.L001
Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	7163	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus argentiventris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus colorado	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus guttatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Symbolophorus;Symbolophorus evermanni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;;NA;	2	0	3	2	0	5	8	4	3	1	2	7	0	3	0	0	3	4	2	15	1	7	4	0	1	0	4	3	1	1	1	6	8	6	22	59	4380	1501	3581	1152	3930	1587	13998	2273	75	8	4	11	2512	845	999	1254	2	237	6153	677	8897	117582	3346	16	3727	5	199	155	3	0	1111	2	10	10157	2
Eukaryota;Chordata;Actinopteri;NA;Embiotocidae;Amphistichus;Amphistichus argenteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Embiotocidae;Amphistichus;Amphistichus rhodoterus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Eukaryota;Chordata;Actinopteri;NA;Embiotocidae;Brachyistius;Brachyistius frenatus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8357	2414	3019	418	253	232	0	0	0	0	0	0	0	0	0	0	255	1283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Embiotocidae;Cymatogaster;Cymatogaster aggregata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Embiotocidae;Embiotoca;Embiotoca jacksoni	0	0	0	0	0	601	0	5495	352	2790	2461	2500	0	0	0	0	0	0	0	330	2069	0	229	1107	529	0	203	0	473	0	78	2410	1739	787	11785	0	0	902	0	0	0	0	0	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Embiotocidae;NA;	0	0	0	0	0	1716	0	5578	945	1	3	1516	694	0	0	0	1	2	2350	881	296	1335	105	2208	230	190	313	376	454	2163	5	0	340	378	34249	1	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Embiotocidae;Rhacochilus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Embiotocidae;Rhacochilus;Rhacochilus toxotes	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	12155	0	0	365	0	0	0	0	0	365	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Embiotocidae;Rhacochilus;Rhacochilus vacca	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Caulolatilus;Caulolatilus princeps	0	0	0	0	0	109	207	711	1396	894	1703	279	302	383	16	0	0	463	217	125	32	62	137	576	242	68	31	185	81	344	77	243	76	0	365	0	0	0	325	386	393	0	0	223	0	57	872	309	0	0	0	0	0	74	1914	31	0	0	0	0	0	0	0	0	0	0	0	183	0	0	27
Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;Chromis;	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1551	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1458	1	0	0	0	0	7365	1	0	0	2	0	0	1	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;Chromis;Chromis alta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;Chromis;Chromis punctipinnis	0	0	0	0	0	2378	6012	5698	7000	5944	1925	7501	2758	3254	0	0	0	832	1009	411	446	336	380	1880	1483	1754	1017	792	1413	1788	952	3574	1826	2771	3112	1527	1052	778	791	592	2358	5178	5305	699	786	489	1583	863	2675	1571	961	1082	1073	478	3283	1692	522	3517	775	871	1092	7671	560	706	1306	134	41	429	370	1137	478
Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;Hypsypops;Hypsypops rubicundus	0	0	0	0	0	1766	549	0	784	1923	1144	2949	0	0	0	0	0	0	1021	0	181	597	346	0	1	412	729	742	714	0	192	1565	179	1752	6601	35648	8087	14805	3171	783	1439	16582	21658	4352	12676	3760	682	8544	3091	2769	4435	2669	851	3679	7189	1684	0	8195	1055	8972	4	4	1975	576	1008	1	1485	1447	7701	4719	4
Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	601	1	0	0	0	0	0	0	0	0	1	0	0
Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Cheilotrema;Cheilotrema saturnum	0	0	0	0	0	0	0	0	0	1005	178	1139	485	0	0	0	0	0	158	0	134	0	49	60	211	298	347	0	147	1141	0	223	373	0	573	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Genyonemus;Genyonemus lineatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Menticirrhus;Menticirrhus undulatus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;NA;	0	0	0	0	0	0	0	0	0	5	0	8	7	0	0	0	0	0	1	0	0	0	0	1	3	1	5	0	1	5	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Umbrina;Umbrina roncador	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Sphyraenidae;Sphyraena;Sphyraena argentea	0	0	0	0	0	2426	12814	10747	11228	11732	12071	6125	1522	12754	2	0	0	5095	1119	3362	1279	0	305	1125	677	0	2697	483	3051	7472	2509	16965	12697	2209	10237	0	0	0	0	0	0	1466	258	0	0	0	0	2569	0	0	0	0	0	501	6247	0	0	4901	0	0	0	1	1294	1	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Sphyraenidae;Sphyraena;Sphyraena ensis	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;Brosmophycis;Brosmophycis marginata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;Cataetyx;Cataetyx rubrirostris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3519	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Chilara;Chilara taylori	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	518	239	0	0	0	0	1	0	0	0	0	0	0	574	298	0	0	0	0	0	232	597	191	2093	0	1005	0	0	0	0	0	0	809	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1429	0
Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Hypomesus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Hypomesus;Hypomesus nipponensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pempheriformes;Howellidae;Howella;Howella brodiei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
Eukaryota;Chordata;Actinopteri;Pempheriformes;Pentacerotidae;Pentaceros;Pseudopentaceros wheeleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pempheriformes;Polyprionidae;Stereolepis;Stereolepis gigas	0	0	0	0	0	1237	699	0	6217	0	178	2797	2742	366	0	0	0	0	0	1	0	0	0	414	0	0	1278	1545	306	3422	825	1408	760	266	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Agonidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Perciformes;Anoplopomatidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Bathymasteridae;Rathbunella;Rathbunella hypoplecta	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Artedius;Artedius corallinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Artedius;Artedius lateralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Chitonotus;Chitonotus pugetensis	0	0	0	0	0	0	0	0	0	131	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis	0	0	0	0	0	0	0	0	0	0	0	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	85	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus recalvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Enophrys;Enophrys bison	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Icelinus;Icelinus burchami	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Icelinus;Icelinus quadriseriatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Oligocottus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Oligocottus;Oligocottus snyderi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Ruscarius;Ruscarius creaseri	0	0	0	0	0	0	0	2574	0	0	0	0	0	0	0	0	0	0	0	0	0	918	63	0	0	0	498	8341	1174	1008	728	767	991	629	300	0	0	0	0	0	0	0	0	0	0	0	0	0	2609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Gasterosteidae;Gasterosteus;Gasterosteus aculeatus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Hexagrammidae;Oxylebius;Oxylebius pictus	0	0	0	0	0	0	0	0	0	2519	0	2071	0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Liparidae;Paraliparis;Paraliparis cephalus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	9921	217	1	0	0	0	0	0	1	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata	0	0	1	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	118	0	80	0	0	0	0	0	0	0	0	0	0	0	507	443	458	188	0	188	0	0	0	10	0	0	0	0	0	0	159	0	0	5114	0	206	3991	0	6599	0	9312	0	116	0	0	0	0	0	737	0
Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaenodes;Scorpaenodes xyris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	73	0	0	0	207	0	28	107	169	154	152	0	0	1	124	362	260	0	108	215	0	0	0	0	0	0	76	1185	260	81	0	0	0	0	0	0	0	0	0	0	0	0	0	352
Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;	0	0	0	0	0	0	0	0	336	0	212	0	652	2532	0	0	0	0	0	96	0	0	0	0	73	0	0	0	422	0	0	0	24	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus analogus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Hyporthodus;Hyporthodus acanthistius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
